komentar;value;clean_text;sentiment;sentiment_label
tolong lah setiap lagi fokus main itu jangan jadi harus keluar sendiri, anjirrr!;1;tolong fokus main anjirrr;0;netral
setelah update ko gabisa download resource ya, masa harus download ulang si;1;update ko gabisa download resource ya download ulang si;0;netral
Event event baju gratis kok ngilang ngilang kadang muncul,apa ada jam nya/bug;2;event event baju gratis ngilang ngilang kadang munculapa jam nyabug;516;positif
Sering terjadi masalah ketika di pertempuran tiba tiba tidak bisa lari cepat.;2;pertempuran lari cepat;0;netral
Game gak guna,baru download nggak bisa main perbaiki lah;1;game gak gunabaru download nggak main perbaiki;0;netral
Bangkeee!! ni kenapa sih jadi nge frame di HP redmi 12 kemarin² normal² aja.;2;bangkeee ni sih nge frame hp redmi 12 kemarin² normal² aja;0;netral
Game nya bagus tapi ada bag nya tolong dong developer game hilangin bag nya;5;game nya bagus bag nya tolong developer game hilangin bag nya;0;netral
Dah update moga ilang bug ehhh pas login ga bisa masuk trus reload² sendiri;1;dah update moga ilang bug ehhh pas login ga masuk trus reload²;0;netral
Tencent , tolong fix pubgm tidak bisa login pubg mobile karena suruh download obb , udah download beberapa obb tidak bisa di mainkan , sangat kecewa;1;tencent tolong fix pubgm login pubg mobile suruh download obb udah download obb mainkan kecewa;0;netral
Udah lama ke hapus pubg nya ko pas download lagi ga bisa di buka ya tolong bantuannya ??;1;udah hapus pubg nya ko pas download ga buka ya tolong bantuannya;0;netral
Optimalisasi yang buruk, selalu frame, pokoknya pubgm sekarang adalah yang terburuk;1;optimalisasi buruk frame pokoknya pubgm terburuk;0;netral
Mohon buat agar snapdragon 778 5G/vivo T1 pro 5G tersedia untuk halus 90fps di pengaturan grafik, game kalian terbaik;5;mohon snapdragon 778 5gvivo t1 pro 5g tersedia halus 90fps pengaturan grafik game terbaik;0;netral
Login Facebook selalu gagal email dan sandi Facebook sudah benar tapi selalu gagal;1;login facebook gagal email sandi facebook gagal;0;netral
TOLONG PERBAIKI SISTEM SINYAL YG SERING DROP TIAP ADA MUSUH. PADAHAL INTERNET LANCAR UNTUK YG LAIN! JANGAN SAMPE SAYA SEBAGAI PLAYER LAMA JADI UNINSTAL GAME INI. !;3;tolong perbaiki sistem sinyal drop musuh internet lancar sampe player uninstal game;-2732;negatif
gimana nih gan pubg sampe skrng belum bisa server nya..;5;gimana nih gan pubg sampe skrng server nya;0;netral
Kenapa setelah update bug trus jalan nya, seperti boot;2;update bug trus jalan nya boot;0;netral
Mengapa tidak bisa masuk dalam permainan..selalu keluar di saat loading masuk;1;masuk permainanselalu loading masuk;0;netral
Sdi event salju sekarang banyak bugnya, saya tidak dapat bergerak ketika abis respawn;1;sdi event salju bugnya bergerak abis respawn;0;netral
Suka nggk masuk game malah keluar lagi,mohon dari pihak PUBG di perbaiki;1;suka nggk masuk game lagimohon pubg perbaiki;0;netral
pubg ini keren bagat aku suka sama pubg inifitur nia keren dan meningkatkan sekali;5;pubg keren bagat suka pubg inifitur nia keren meningkatkan;0;netral
Ini game favorit saya, tapi setelah di update kok gak bisa masuk yah, eror;5;game favorit update gak masuk yah eror;0;netral
Ini kenapaa dah udah ada bacaan update trs pas beres update tapi malah gak bisa login,, malah ada bacaan obb running,, kalau emng blm UPDATE JANGAN DI TAMPILIB BACAAN UPDATE NYA ANEHH BIKIN ORANG RUGI;1;kenapaa dah udah bacaan update trs pas beres update gak login bacaan obb running emng blm update tampilib bacaan update nya anehh bikin orang rugi;0;netral
Kenapa setelah Update tidak bisa masuk bang;1;update masuk bang;0;netral
saya kira setelah update bkal lebih bagus tau nya makin parahh mana ga bisa login kacauuu dahh;1;update bkal bagus tau nya parahh ga login kacauuu dahh;0;netral
Dari segi apapun bagus, tapi menurut saya royal pass nya makin kesini makin jelek tidak memuaskan untuk di beli;1;segi apapun bagus royal pass nya kesini jelek memuaskan beli;0;netral
di perbarui malah tidak bisa masuk..kesalhan jaringan truss tolong dong tencen;1;perbarui masukkesalhan jaringan truss tolong tencen;0;netral
Halo Pubg Mobile Tolong Dong Event Salju Sekarang Soal Permasalahan Tombol Seluncur Yang Setiap Dekat Seluncuran Di Atas Bisa Di Pindahin Karna Sangat Mengganggu Ketika Geser Layar Sekian Terimakasih;4;halo pubg mobile tolong event salju permasalahan tombol seluncur seluncuran pindahin karna mengganggu geser layar sekian terimakasih;0;netral
Bug login fb gak bisa tolong segera perbaiki;1;bug login fb gak tolong perbaiki;0;netral
Pas main lagi seru-serunya tiba tiba keluar sendiri Masih baya bug Karakter sering menyangkut Tolong di perbaiki;1;pas main seruserunya baya bug karakter tolong perbaiki;0;netral
Bang kenapa akun saya sebelum nya log in lewat facebook. Setelah sekian lama tiba tiba tekeluar dan tdk bisa log in lewat facebook lagi;3;bang akun nya log in facebook sekian tekeluar tdk log in facebook;0;netral
Pubg ini sering ngalami ngelag, tolong di perbaiki donk game pubg ini.. main tengah seru2 malah mati di tembak musuh gara2 game pubg ini ngelag;2;pubg ngalami ngelag tolong perbaiki donk game pubg main seru2 mati tembak musuh gara2 game pubg ngelag;0;netral
Kenapa setelah update punya aku tidak bisa masuk gamnya dan di kaitan sama akun Facebook tidak bisa padahal sebelum update lancar lancar aja;2;update masuk gamnya kaitan akun facebook update lancar lancar aja;0;netral
saya udah memainkan game ini dari awal rilis tapi kenpa baru2 ini sya sering mengalami force close ketika di in game, membuat tidak nyaman saat bermain;3;udah memainkan game rilis kenpa baru2 sya mengalami force close in game nyaman bermain;0;netral
Dear develover PUBG, tolong Cek secara mendetail Kenapa PUBG saya gabisa Login ke dalam Game, Selalu Balik Ke menu Terus, Tolong segera di perbaiki Game PUBG Saya;1;dear develover pubg tolong cek mendetail pubg gabisa login game menu tolong perbaiki game pubg;3818;positif
Ini game kenapa stlh update jdi susah msuknya,server tidak merespon,,memuat mulu trussssssssss,,,pusinggg. Tolong lah segera di atasin Soalnya sbumnya lancar lancar aj;2;game stlh update jdi susah msuknyaserver meresponmemuat mulu trusssssssssspusinggg tolong atasin sbumnya lancar lancar aj;0;netral
Ukuranya makin gede, banyak bug lagi, kasihan yg hpnya kentang, udah ngeframe tambah bug, update Mulu tp nggak mikir bugnya, kalo ngerasa belom sempurna jgn update² Mulu....ah elah, ku uninstal ni lama²......;1;ukuranya gede bug kasihan hpnya kentang udah ngeframe bug update mulu tp nggak mikir bugnya kalo ngerasa belom sempurna jgn update² muluah elah ku uninstal ni lama²;0;netral
pembaruan saat ini juli 2023 adalah yg terburuk yg pernah saya alami selama bermain PUBG mobile,banyak sekali masalah,benar-benar buruk,musuh seperti the flash,peluru yang di Ambil tidak tau jumlahnya,pendaratan yang tidak sesuai setelah landing dari parasut( sudah sampe rumah,tiba-tiba ada diluar dengan sendirinya),dan tidak bisa mengambil senjata,ini adalah pembaruan terburuk;1;pembaruan juli 2023 terburuk alami bermain pubg mobilebanyak masalahbenarbenar burukmusuh the flashpeluru ambil tau jumlahnyapendaratan sesuai landing parasut sampe rumahtibatiba diluar sendirinyadan mengambil senjataini pembaruan terburuk;0;netral
Developer, tolong perbaiki updetan terbaru bulan september 2023 tahun ini susah bangeet masuk kedalam gamenya padahal jaringan aku Baguss bngeet...;2;developer tolong perbaiki updetan terbaru september 2023 susah bangeet masuk kedalam gamenya jaringan baguss bngeet;0;netral
Event kfc selesai malah koneksinya ga stabil buat main rank, giliran tdm lancar. Percuma size gede skin bagus kalau servernya begitu;1;event kfc selesai koneksinya ga stabil main rank giliran tdm lancar size gede skin bagus servernya;0;netral
kenapa kadang lagi main server tidak mendukung padahan sinyal baik-baik saja,kadang klo sudh di loby ngk bisa masuk lagi!! mohon pertanggung jawabannya!!;1;kadang main server mendukung padahan sinyal baikbaik sajakadang klo sudh loby ngk masuk mohon pertanggung jawabannya;0;netral
Pubg tolong dong perbaiki masala ketika masuk pertandingan suka slowmo tolong di perbaiki bug nya;3;pubg tolong perbaiki masala masuk pertandingan suka slowmo tolong perbaiki bug nya;0;netral
Matikan vitur suara saat menetukan titik tujuan terjun di pesawat...berisik banget soalnya banyak player norak....mengganggu sekali;3;matikan vitur suara menetukan titik tujuan terjun pesawatberisik banget player norakmengganggu;0;netral
Update baru baru ini agak berat saya ingin menggeser kanan kiri agak patah patah tolong di perbaiki secepatnya;2;update berat menggeser kanan kiri patah patah tolong perbaiki secepatnya;0;netral
Pubg makin kesini makin ga jelas kalo upgrade nya;1;pubg kesini ga kalo upgrade nya;0;netral
sayang nya masih banyak cheater.. bahkan pada streaming cheater nya.. plus, update yang sekarang suka ngeframe yang mana sebelum2 nya ga pernah..;3;sayang nya cheater streaming cheater nya plus update suka ngeframe sebelum2 nya ga;-7906;negatif
Sekarang BAN sudah tidak akurat lagi.sampai sekarang laporan hanya menumpuk atau dicatat tapi tidak menuai hasil satupun,bagaimana ini? dulu deteksi BAN bagus tapi sekarang saya ragukan,lama lama saya muak dgn game ini.apa sistem anda eror atau kalah canggih dgn hacker yg mudahnya melabuhi sistem anda,,tolong dong pastikan janji yg mengatakn lebih mengutamakan kenyamanan bermain.;2;ban akurat lagisampai laporan menumpuk dicatat menuai hasil satupunbagaimana deteksi ban bagus ragukanlama muak dgn game iniapa sistem eror kalah canggih dgn hacker mudahnya melabuhi sistem andatolong pastikan janji mengatakn mengutamakan kenyamanan bermain;-802;negatif
Sudah saya coba berkali2 sampai reelock tapi tetap aja bug nya tolong dong, di perbaiki;3;coba berkali2 reelock aja bug nya tolong perbaiki;0;netral
Maaf kurangi MB nya hape saya penuh kasih bintang satu dlu kenapa harus ada file tambahan untuk pubg mobile nya tolong perbaiki lagi saya tidak bisa matching;1;maaf kurangi mb nya hape penuh kasih bintang dlu file tambahan pubg mobile nya tolong perbaiki matching;0;netral
"Update terbaru malah banyak bug"" ga jelas ( tbtb ga bisa login keluar sendiri , waktu play ngebug jalan seperti bot, peluru ga bisa diambil , tolong perbaiki lah jgn di-update doang tapi bug leluasa ??";1;update terbaru bug ga tbtb ga login play ngebug jalan bot peluru ga diambil tolong perbaiki jgn diupdate doang bug leluasa;34;positif
Kenapa setelah update,jalannya lambat kayak bot,tolong diperbaiki secepatnya,;1;updatejalannya lambat kayak bottolong diperbaiki secepatnya;0;netral
Halo developer pubg, tolong perbaiki kekurangannya donk, sdh banyak sekali yang mengusulkan beberapa kendala yg sama,,, sprti berjalan lambat kayak both dan jga layar hitam,,, jujur ini membuat kami tidk nyaman saat bermain game,, utk sementara game ini pantas mendapatkan bintang 1,,, nanti dikasih full bintang nya kalo udah perbaiki kendala di atas??;1;halo developer pubg tolong perbaiki kekurangannya donk sdh mengusulkan kendala sprti berjalan lambat kayak both jga layar hitam jujur tidk nyaman bermain game utk game bintang 1 dikasih full bintang nya kalo udah perbaiki kendala;0;netral
game nya udah bagus ,tetapi saya udah download data full tapi kalo pakaian , senjata, kendaraan,lainya harus download lagi,hadehh;1;game nya udah bagus udah download data full kalo pakaian senjata kendaraanlainya download lagihadehh;0;netral
Udah di update tapi tolong dong sesuaikan lawan.malah yg nob di temukan sama yg jago.tolong di sesuaikan pertemuan dlm pertempuran.;5;udah update tolong sesuaikan lawanmalah nob temukan jagotolong sesuaikan pertemuan dlm pertempuran;0;netral
Udh update di dalem nya download pake wifi ngimana sih pubg kalo bisa download dalem nya game pake kuota bisa suu;1;udh update dalem nya download pake wifi ngimana sih pubg kalo download dalem nya game pake kuota suu;0;netral
Jaringan nya di perbaiki lagi Dan kadang jalan nya lambat banget Mohon di perbaiki lagi;2;jaringan nya perbaiki kadang jalan nya lambat banget mohon perbaiki;0;netral
Ini game sangat seru tapi kalau bisa ya kasih UC 1000 ke playernya jangan skin melulu yang mahal kasian orang yang gk punya uang buat beli UC PUBG MOBILE;5;game seru ya kasih uc 1000 playernya skin melulu mahal kasian orang uang beli uc pubg mobile;0;netral
Sekarang download resource packnya lambat banget. Dulu kecepatan download bisa tembus 8 Mb/sec tapi mulai update event dino sampai update terbaru event dragonball kecepatannya cuma sekitar 700an kb/sec paling tinggi 1 mb/sec. Percuma pake internet yg ngebut;3;download resource packnya lambat banget kecepatan download tembus 8 mbsec update event dino update terbaru event dragonball kecepatannya 700an kbsec 1 mbsec pake internet ngebut;0;netral
Kayanya harus pensi di game ini,maenya udah ga enak sering patah² ini game sampe musuh ama temen sendiri ga keliatan tau² udah mati aja;2;kayanya pensi game inimaenya udah ga enak patah² game sampe musuh ama temen ga keliatan tau² udah mati aja;0;netral
Di iPad tampilan view nya hampir keliatan dengan kaki , masa di android gk di tampilkan juga min;3;ipad tampilan view nya keliatan kaki android tampilkan min;0;netral
Game nya bagus cuma ada satu permasalahan yaitu kadang server tidak merespons. Semoga ada perbaikan di server;4;game nya bagus permasalahan kadang server merespons semoga perbaikan server;0;netral
hmm tencent games bolehlah yah samain yang kek pc bisa koleksi gantungan buat senjata gitu dan gantunganya jangan mahal pake uc taoi pake soldier crate aja thx tencent;5;hmm tencent games yah samain kek pc koleksi gantungan senjata gitu gantunganya mahal pake uc taoi pake soldier crate aja thx tencent;3612;positif
Saya ada masalah dalam masuk ke game, saya sudah login lewat FB dan berhasil masuk FB tetapi di game selalu gagal.;1;masuk game login fb berhasil masuk fb game gagal;0;netral
Posisi update obb hilang.harus update mulai dari awal lagi.mana data bergiga giga;1;posisi update obb hilangharus update lagimana data bergiga giga;0;netral
Buggg kontttol. Bug server padahal kalau main tembus 24ms. Di tambah buggg mic, kadang kala jadi kadang kala tidak;1;buggg kontttol bug server main tembus 24ms buggg mic kadang kadang;0;netral
Setelah lama Pensi akhirnya comback gua kira nggak ada lagi bug gak bisa ambil senjata ternyata masih ad jadi tolong di fix kan bug ini karena sangat membuat saya tidak nyaman;4;pensi comback gua nggak bug gak ambil senjata ad tolong fix bug nyaman;0;netral
Di update larinya jadi kayak yang berat, open perasut jadi lurus kayak jidar.. hahaa lebih bagus kemarin, event mulu yang di urusin..;1;update larinya kayak berat open perasut lurus kayak jidar hahaa bagus kemarin event mulu urusin;0;netral
Sangat2 suka bermain PUBG MOBILE..tapi kalau bisa jangan terlalu mahal UC boss q..buatlah terjangkau;5;sangat2 suka bermain pubg mobiletapi mahal uc boss qbuatlah terjangkau;0;netral
Ah kacau susah d bk sekarang mah periksa periksa jaringan mulu.. Pk data gk bisa pk wifi jg gk bisa.. Asem..;1;ah kacau susah d bk mah periksa periksa jaringan mulu pk data pk wifi jg asem;0;netral
Tolong di perbaiki ya saya sudah ganti lemparan granat jarak jauh tapi lemparan granat nya masih lemparan jarak dekat;1;tolong perbaiki ya ganti lemparan granat jarak lemparan granat nya lemparan jarak;0;netral
